$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:270.     

JDAY,     TDS,    Gen1,    Gen2,    Gen3,    Gen4,    Gen5,    ISS2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    RPOM,    ALG1,      DO,     TIC,     ALK,  LDOM-P,  RDOM-P,  LPOM-P,  RPOM-P,  LDOM-N,  RDOM-N,  LPOM-N,  RPOM-N,
  4392.301,   57.0000,    8.2980,    0.0000,    0.0000,    6.0600,    0.0000,    7.5255,    0.0511,    0.1145,    0.2155,    1.6620,    3.0430,    0.5793,    0.8590,    0.0328,    3.1636,    5.8600,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1863,    0.3418,    0.0470,    0.0726,
  4392.401,   57.0000,    8.3971,    0.0000,    0.0000,    6.0600,    0.0000,    7.5234,    0.0511,    0.1146,    0.2168,    1.6510,    3.0443,    0.5764,    0.8590,    0.0324,    3.1384,    5.8668,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1850,    0.3419,    0.0468,    0.0726,
  4392.502,   57.0000,    8.4985,    0.0000,    0.0000,    6.0600,    0.0000,    7.5325,    0.0512,    0.1147,    0.2181,    1.6399,    3.0456,    0.5736,    0.8593,    0.0319,    3.1106,    5.8746,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1838,    0.3421,    0.0465,    0.0727,
  4392.600,   57.0000,    8.5974,    0.0000,    0.0000,    6.0600,    0.0000,    7.5314,    0.0512,    0.1148,    0.2194,    1.6290,    3.0469,    0.5709,    0.8596,    0.0313,    3.0825,    5.8826,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1826,    0.3422,    0.0463,    0.0727,
  4392.700,   57.0000,    8.6957,    0.0000,    0.0000,    6.0600,    0.0000,    7.5361,    0.0512,    0.1149,    0.2206,    1.6183,    3.0481,    0.5683,    0.8600,    0.0306,    3.0527,    5.8915,   16.5050,    0.0033,    0.0062,    0.0012,    0.0017,    0.1814,    0.3423,    0.0461,    0.0727,
  4392.802,   57.0000,    8.7977,    0.0000,    0.0000,    6.0600,    0.0000,    7.5349,    0.0513,    0.1150,    0.2219,    1.6073,    3.0494,    0.5654,    0.8599,    0.0302,    3.0260,    5.8992,   16.5050,    0.0033,    0.0062,    0.0011,    0.0017,    0.1801,    0.3425,    0.0458,    0.0727,
  4392.902,   57.0000,    8.8989,    0.0000,    0.0000,    6.0600,    0.0000,    7.1497,    0.0512,    0.1145,    0.2230,    1.5973,    3.0507,    0.5537,    0.8432,    0.0344,    3.0957,    5.8728,   16.5050,    0.0033,    0.0062,    0.0011,    0.0016,    0.1790,    0.3426,    0.0449,    0.0713,
  4393.000,   57.0000,    8.9975,    0.0000,    0.0000,    6.0600,    0.0000,    7.5135,    0.0513,    0.1151,    0.2245,    1.5860,    3.0519,    0.5593,    0.8591,    0.0295,    2.9783,    5.9122,   16.5050,    0.0033,    0.0062,    0.0011,    0.0017,    0.1777,    0.3428,    0.0453,    0.0727,
  4393.101,   57.0000,    9.0984,    0.0000,    0.0000,    6.0600,    0.0000,    7.5329,    0.0514,    0.1151,    0.2258,    1.5754,    3.0531,    0.5568,    0.8598,    0.0290,    2.9503,    5.9200,   16.5050,    0.0033,    0.0062,    0.0011,    0.0017,    0.1765,    0.3429,    0.0451,    0.0727,
  4393.202,   57.0000,    9.1988,    0.0000,    0.0000,    6.0600,    0.0000,    7.5177,    0.0514,    0.1151,    0.2271,    1.5648,    3.0544,    0.5537,    0.8593,    0.0286,    2.9256,    5.9272,   16.5050,    0.0032,    0.0062,    0.0011,    0.0017,    0.1753,    0.3430,    0.0448,    0.0727,
  4393.300,   57.0000,    9.2958,    0.0000,    0.0000,    6.0600,    0.0000,    7.5407,    0.0514,    0.1152,    0.2284,    1.5547,    3.0555,    0.5513,    0.8600,    0.0282,    2.8992,    5.9346,   16.5050,    0.0032,    0.0062,    0.0011,    0.0017,    0.1742,    0.3432,    0.0446,    0.0727,
  4393.400,   57.0000,    9.3970,    0.0000,    0.0000,    6.0600,    0.0000,    7.5235,    0.0514,    0.1152,    0.2297,    1.5442,    3.0567,    0.5483,    0.8596,    0.0279,    2.8753,    5.9413,   16.5050,    0.0032,    0.0062,    0.0011,    0.0017,    0.1730,    0.3433,    0.0443,    0.0727,
  4393.501,   57.0000,    9.4982,    0.0000,    0.0000,    6.0600,    0.0000,    7.5111,    0.0515,    0.1152,    0.2309,    1.5338,    3.0580,    0.5453,    0.8591,    0.0275,    2.8520,    5.9475,   16.5050,    0.0032,    0.0062,    0.0011,    0.0017,    0.1719,    0.3435,    0.0441,    0.0727,
  4393.603,   57.0000,    9.5990,    0.0000,    0.0000,    6.0600,    0.0000,    7.5062,    0.0515,    0.1152,    0.2322,    1.5235,    3.0591,    0.5424,    0.8590,    0.0272,    2.8277,    5.9542,   16.5050,    0.0031,    0.0062,    0.0011,    0.0017,    0.1707,    0.3436,    0.0438,    0.0726,
  4393.702,   57.0000,    9.6971,    0.0000,    0.0000,    6.0600,    0.0000,    7.5000,    0.0515,    0.1151,    0.2335,    1.5136,    3.0603,    0.5396,    0.8587,    0.0269,    2.8056,    5.9603,   16.5050,    0.0031,    0.0062,    0.0011,    0.0017,    0.1696,    0.3437,    0.0436,    0.0726,
  4393.801,   57.0000,    9.7990,    0.0000,    0.0000,    6.0600,    0.0000,    7.4800,    0.0515,    0.1151,    0.2348,    1.5033,    3.0615,    0.5365,    0.8580,    0.0266,    2.7820,    5.9666,   16.5050,    0.0031,    0.0062,    0.0011,    0.0017,    0.1684,    0.3438,    0.0433,    0.0726,
  4393.902,   57.0000,    9.8979,    0.0000,    0.0000,    6.0600,    0.0000,    7.4948,    0.0516,    0.1151,    0.2361,    1.4934,    3.0626,    0.5341,    0.8587,    0.0262,    2.7554,    5.9743,   16.5050,    0.0031,    0.0062,    0.0011,    0.0017,    0.1673,    0.3440,    0.0431,    0.0726,
  4394.000,   57.0000,    9.9992,    0.0000,    0.0000,    6.0600,    0.0000,    7.5132,    0.0516,    0.1151,    0.2374,    1.4833,    3.0638,    0.5316,    0.8592,    0.0257,    2.7289,    5.9815,   16.5050,    0.0031,    0.0062,    0.0011,    0.0017,    0.1662,    0.3441,    0.0429,    0.0727,
  4394.101,   57.0000,   10.0982,    0.0000,    0.0000,    6.0600,    0.0000,    7.4881,    0.0516,    0.1150,    0.2386,    1.4736,    3.0649,    0.5286,    0.8584,    0.0253,    2.7062,    5.9877,   16.5050,    0.0030,    0.0063,    0.0011,    0.0017,    0.1651,    0.3442,    0.0426,    0.0726,
  4394.201,   57.0000,   10.1983,    0.0000,    0.0000,    6.0600,    0.0000,    7.5285,    0.0517,    0.1150,    0.2399,    1.4637,    3.0660,    0.5265,    0.8596,    0.0249,    2.6791,    5.9954,   16.5050,    0.0030,    0.0063,    0.0011,    0.0017,    0.1640,    0.3444,    0.0424,    0.0727,
  4394.302,   57.0000,   10.2981,    0.0000,    0.0000,    6.0600,    0.0000,    7.5220,    0.0517,    0.1149,    0.2412,    1.4540,    3.0671,    0.5238,    0.8595,    0.0246,    2.6554,    6.0020,   16.5050,    0.0030,    0.0063,    0.0011,    0.0017,    0.1629,    0.3445,    0.0422,    0.0727,
  4394.400,   57.0000,   10.3985,    0.0000,    0.0000,    6.0600,    0.0000,    6.6190,    0.0516,    0.1133,    0.2417,    1.4462,    3.0683,    0.5030,    0.8185,    0.0378,    2.8710,    5.9234,   16.5050,    0.0030,    0.0063,    0.0010,    0.0016,    0.1619,    0.3446,    0.0405,    0.0692,
  4394.500,   57.0000,   10.4980,    0.0000,    0.0000,    6.0600,    0.0000,    7.3791,    0.0517,    0.1147,    0.2437,    1.4348,    3.0693,    0.5159,    0.8543,    0.0247,    2.6264,    6.0085,   16.5050,    0.0030,    0.0063,    0.0011,    0.0017,    0.1607,    0.3447,    0.0416,    0.0722,
  4394.603,   57.0000,   10.5989,    0.0000,    0.0000,    6.0600,    0.0000,    7.4519,    0.0518,    0.1148,    0.2450,    1.4250,    3.0704,    0.5149,    0.8577,    0.0228,    2.5773,    6.0241,   16.5050,    0.0029,    0.0063,    0.0011,    0.0017,    0.1596,    0.3448,    0.0414,    0.0725,
  4394.700,   57.0000,   10.6961,    0.0000,    0.0000,    6.0600,    0.0000,    7.4535,    0.0518,    0.1148,    0.2463,    1.4158,    3.0715,    0.5124,    0.8579,    0.0222,    2.5502,    6.0321,   16.5050,    0.0029,    0.0063,    0.0010,    0.0017,    0.1586,    0.3450,    0.0412,    0.0725,
  4394.801,   57.0000,   10.7972,    0.0000,    0.0000,    6.0600,    0.0000,    7.4389,    0.0518,    0.1147,    0.2476,    1.4062,    3.0725,    0.5094,    0.8575,    0.0219,    2.5278,    6.0380,   16.5050,    0.0029,    0.0063,    0.0010,    0.0017,    0.1575,    0.3451,    0.0410,    0.0725,
  4394.902,   57.0000,   10.8978,    0.0000,    0.0000,    6.0600,    0.0000,    7.4110,    0.0518,    0.1146,    0.2488,    1.3967,    3.0736,    0.5063,    0.8565,    0.0217,    2.5077,    6.0431,   16.5050,    0.0029,    0.0063,    0.0010,    0.0017,    0.1565,    0.3452,    0.0407,    0.0724,
  4395.000,   57.0000,   10.9983,    0.0000,    0.0000,    6.0600,    0.0000,    7.4222,    0.0519,    0.1145,    0.2501,    1.3873,    3.0747,    0.5039,    0.8570,    0.0214,    2.4825,    6.0503,   16.5050,    0.0029,    0.0063,    0.0010,    0.0017,    0.1554,    0.3453,    0.0405,    0.0725,
  4395.101,   57.0000,   11.0976,    0.0000,    0.0000,    6.0600,    0.0000,    7.3959,    0.0519,    0.1143,    0.2513,    1.3782,    3.0757,    0.5008,    0.8561,    0.0213,    2.4628,    6.0553,   16.5050,    0.0028,    0.0063,    0.0010,    0.0017,    0.1544,    0.3454,    0.0403,    0.0724,
  4395.201,   57.0000,   11.1981,    0.0000,    0.0000,    6.0600,    0.0000,    7.3968,    0.0519,    0.1142,    0.2526,    1.3689,    3.0767,    0.4982,    0.8562,    0.0210,    2.4394,    6.0618,   16.5050,    0.0028,    0.0063,    0.0010,    0.0017,    0.1533,    0.3456,    0.0400,    0.0724,
  4395.301,   57.0000,   11.2980,    0.0000,    0.0000,    6.0600,    0.0000,    7.4215,    0.0519,    0.1141,    0.2539,    1.3598,    3.0777,    0.4960,    0.8569,    0.0206,    2.4139,    6.0691,   16.5050,    0.0028,    0.0063,    0.0010,    0.0017,    0.1523,    0.3457,    0.0399,    0.0725,
  4395.400,   57.0000,   11.3974,    0.0000,    0.0000,    6.0600,    0.0000,    7.4044,    0.0520,    0.1140,    0.2551,    1.3508,    3.0787,    0.4932,    0.8564,    0.0205,    2.3928,    6.0748,   16.5050,    0.0028,    0.0063,    0.0010,    0.0017,    0.1513,    0.3458,    0.0396,    0.0724,
  4395.501,   57.0000,   11.4992,    0.0000,    0.0000,    6.0600,    0.0000,    6.4704,    0.0518,    0.1119,    0.2552,    1.3441,    3.0799,    0.4739,    0.8119,    0.0367,    2.6524,    5.9787,   16.5050,    0.0028,    0.0063,    0.0010,    0.0016,    0.1505,    0.3459,    0.0381,    0.0687,
  4395.601,   57.0000,   11.5966,    0.0000,    0.0000,    6.0600,    0.0000,    7.2505,    0.0520,    0.1136,    0.2575,    1.3329,    3.0807,    0.4856,    0.8508,    0.0209,    2.3714,    6.0783,   16.5050,    0.0028,    0.0063,    0.0010,    0.0017,    0.1493,    0.3460,    0.0390,    0.0719,
  4395.703,   57.0000,   11.6986,    0.0000,    0.0000,    6.0600,    0.0000,    7.3056,    0.0520,    0.1135,    0.2588,    1.3238,    3.0817,    0.4839,    0.8530,    0.0203,    2.3372,    6.0887,   16.5050,    0.0027,    0.0063,    0.0010,    0.0017,    0.1483,    0.3461,    0.0389,    0.0721,
  4395.802,   57.0000,   11.7970,    0.0000,    0.0000,    6.0600,    0.0000,    7.3064,    0.0520,    0.1133,    0.2600,    1.3151,    3.0827,    0.4814,    0.8531,    0.0200,    2.3150,    6.0949,   16.5050,    0.0027,    0.0063,    0.0010,    0.0017,    0.1473,    0.3462,    0.0387,    0.0721,
  4395.900,   57.0000,   11.8971,    0.0000,    0.0000,    6.0600,    0.0000,    7.1613,    0.0521,    0.1131,    0.2611,    1.3064,    3.0837,    0.4768,    0.8479,    0.0206,    2.3129,    6.0936,   16.5050,    0.0027,    0.0063,    0.0010,    0.0016,    0.1463,    0.3463,    0.0383,    0.0717,
  4396.000,   57.0000,   11.9976,    0.0000,    0.0000,    6.0600,    0.0000,    7.3252,    0.0521,    0.1131,    0.2625,    1.2975,    3.0846,    0.4767,    0.8537,    0.0194,    2.2682,    6.1079,   16.5050,    0.0027,    0.0063,    0.0010,    0.0017,    0.1453,    0.3464,    0.0382,    0.0722,
  4396.102,   57.0000,   12.0981,    0.0000,    0.0000,    6.0600,    0.0000,    7.3344,    0.0521,    0.1129,    0.2637,    1.2889,    3.0856,    0.4744,    0.8540,    0.0191,    2.2450,    6.1142,   16.5050,    0.0027,    0.0063,    0.0010,    0.0017,    0.1443,    0.3465,    0.0380,    0.0722,
  4396.202,   57.0000,   12.1987,    0.0000,    0.0000,    6.0600,    0.0000,    7.3631,    0.0521,    0.1128,    0.2650,    1.2802,    3.0865,    0.4723,    0.8549,    0.0187,    2.2206,    6.1211,   16.5050,    0.0026,    0.0063,    0.0010,    0.0017,    0.1434,    0.3467,    0.0379,    0.0723,
  4396.302,   57.0000,   12.2989,    0.0000,    0.0000,    6.0600,    0.0000,    7.3868,    0.0522,    0.1126,    0.2662,    1.2717,    3.0875,    0.4702,    0.8556,    0.0184,    2.1963,    6.1281,   16.5050,    0.0026,    0.0063,    0.0010,    0.0017,    0.1424,    0.3468,    0.0377,    0.0724,
  4396.402,   57.0000,   12.3981,    0.0000,    0.0000,    6.0600,    0.0000,    7.3862,    0.0522,    0.1124,    0.2674,    1.2632,    3.0884,    0.4678,    0.8556,    0.0182,    2.1739,    6.1344,   16.5050,    0.0026,    0.0063,    0.0010,    0.0017,    0.1415,    0.3469,    0.0375,    0.0724,
  4396.500,   57.0000,   12.4976,    0.0000,    0.0000,    6.0600,    0.0000,    7.4168,    0.0522,    0.1123,    0.2687,    1.2548,    3.0893,    0.4657,    0.8566,    0.0178,    2.1499,    6.1412,   16.5050,    0.0026,    0.0063,    0.0010,    0.0017,    0.1405,    0.3470,    0.0373,    0.0724,
  4396.602,   57.0000,   12.5983,    0.0000,    0.0000,    6.0600,    0.0000,    7.3337,    0.0522,    0.1121,    0.2698,    1.2464,    3.0902,    0.4622,    0.8541,    0.0178,    2.1333,    6.1454,   16.5050,    0.0026,    0.0063,    0.0009,    0.0017,    0.1396,    0.3471,    0.0370,    0.0722,
  4396.700,   57.0000,   12.6958,    0.0000,    0.0000,    6.0600,    0.0000,    7.3544,    0.0523,    0.1119,    0.2710,    1.2383,    3.0911,    0.4600,    0.8549,    0.0176,    2.1096,    6.1520,   16.5050,    0.0026,    0.0063,    0.0009,    0.0017,    0.1387,    0.3472,    0.0368,    0.0723,
  4396.801,   57.0000,   12.7969,    0.0000,    0.0000,    6.0600,    0.0000,    7.3238,    0.0523,    0.1117,    0.2723,    1.2299,    3.0920,    0.4572,    0.8540,    0.0173,    2.0899,    6.1573,   16.5050,    0.0025,    0.0063,    0.0009,    0.0017,    0.1377,    0.3473,    0.0366,    0.0722,
  4396.900,   57.0000,   12.8976,    0.0000,    0.0000,    6.0600,    0.0000,    7.3210,    0.0523,    0.1115,    0.2735,    1.2216,    3.0929,    0.4548,    0.8540,    0.0172,    2.0696,    6.1628,   16.5050,    0.0025,    0.0063,    0.0009,    0.0017,    0.1368,    0.3474,    0.0364,    0.0722,
  4397.000,   57.0000,   12.9984,    0.0000,    0.0000,    6.0600,    0.0000,    7.2692,    0.0523,    0.1113,    0.2747,    1.2134,    3.0938,    0.4518,    0.8523,    0.0170,    2.0518,    6.1670,   16.5050,    0.0025,    0.0063,    0.0009,    0.0017,    0.1359,    0.3475,    0.0361,    0.0721,
  4397.101,   57.0000,   13.0968,    0.0000,    0.0000,    6.0600,    0.0000,    6.8512,    0.0523,    0.1109,    0.2756,    1.2058,    3.0947,    0.4444,    0.8375,    0.0185,    2.0811,    6.1544,   16.5050,    0.0025,    0.0063,    0.0009,    0.0016,    0.1350,    0.3476,    0.0356,    0.0708,
  4397.202,   57.0000,   13.1993,    0.0000,    0.0000,    6.0600,    0.0000,    6.8320,    0.0523,    0.1107,    0.2768,    1.1975,    3.0955,    0.4419,    0.8371,    0.0182,    2.0597,    6.1603,   16.5050,    0.0025,    0.0063,    0.0009,    0.0016,    0.1341,    0.3477,    0.0354,    0.0708,
  4397.301,   57.0000,   13.2972,    0.0000,    0.0000,    6.0600,    0.0000,    7.2144,    0.0524,    0.1107,    0.2782,    1.1894,    3.0964,    0.4440,    0.8502,    0.0164,    1.9969,    6.1808,   16.5050,    0.0025,    0.0063,    0.0009,    0.0017,    0.1332,    0.3477,    0.0355,    0.0719,
  4397.402,   57.0000,   13.3977,    0.0000,    0.0000,    6.0600,    0.0000,    7.3014,    0.0524,    0.1105,    0.2794,    1.1814,    3.0972,    0.4427,    0.8533,    0.0159,    1.9658,    6.1903,   16.5050,    0.0024,    0.0063,    0.0009,    0.0017,    0.1323,    0.3478,    0.0354,    0.0722,
  4397.503,   57.0000,   13.4992,    0.0000,    0.0000,    6.0600,    0.0000,    7.3336,    0.0524,    0.1103,    0.2806,    1.1733,    3.0980,    0.4407,    0.8546,    0.0157,    1.9411,    6.1975,   16.5050,    0.0024,    0.0063,    0.0009,    0.0017,    0.1314,    0.3479,    0.0352,    0.0723,
  4397.601,   57.0000,   13.5964,    0.0000,    0.0000,    6.0600,    0.0000,    7.4531,    0.0525,    0.1101,    0.2818,    1.1657,    3.0989,    0.4396,    0.8577,    0.0154,    1.9178,    6.2038,   16.5050,    0.0024,    0.0063,    0.0009,    0.0017,    0.1305,    0.3480,    0.0351,    0.0725,
  4397.704,   57.0000,   13.6990,    0.0000,    0.0000,    6.0600,    0.0000,    7.1372,    0.0525,    0.1102,    0.2831,    1.1571,    3.0997,    0.4336,    0.8498,    0.0105,    1.8807,    6.2140,   16.5050,    0.0024,    0.0063,    0.0009,    0.0017,    0.1296,    0.3481,    0.0347,    0.0719,
  4397.802,   57.0000,   13.7986,    0.0000,    0.0000,    6.0600,    0.0000,    7.0699,    0.0525,    0.1100,    0.2843,    1.1494,    3.1005,    0.4305,    0.8480,    0.0102,    1.8630,    6.2183,   16.5050,    0.0024,    0.0063,    0.0009,    0.0016,    0.1287,    0.3482,    0.0344,    0.0717,
  4397.901,   57.0000,   13.8986,    0.0000,    0.0000,    6.0600,    0.0000,    7.0418,    0.0525,    0.1098,    0.2855,    1.1417,    3.1013,    0.4279,    0.8472,    0.0101,    1.8445,    6.2230,   16.5050,    0.0024,    0.0063,    0.0009,    0.0016,    0.1278,    0.3483,    0.0342,    0.0716,
  4398.000,   57.0000,   13.9990,    0.0000,    0.0000,    6.0600,    0.0000,    6.9793,    0.0526,    0.1095,    0.2866,    1.1340,    3.1021,    0.4249,    0.8453,    0.0102,    1.8302,    6.2261,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1270,    0.3484,    0.0340,    0.0715,
  4398.101,   57.0000,   14.0967,    0.0000,    0.0000,    6.0600,    0.0000,    6.9627,    0.0526,    0.1092,    0.2877,    1.1266,    3.1029,    0.4225,    0.8446,    0.0103,    1.8145,    6.2298,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1262,    0.3485,    0.0338,    0.0714,
  4398.200,   57.0000,   14.1963,    0.0000,    0.0000,    6.0600,    0.0000,    6.4211,    0.0526,    0.1086,    0.2885,    1.1196,    3.1037,    0.4144,    0.8248,    0.0128,    1.8660,    6.2074,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1254,    0.3486,    0.0332,    0.0697,
  4398.302,   57.0000,   14.2981,    0.0000,    0.0000,    6.0600,    0.0000,    6.8931,    0.0526,    0.1086,    0.2900,    1.1116,    3.1045,    0.4172,    0.8419,    0.0108,    1.7878,    6.2353,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1245,    0.3487,    0.0333,    0.0712,
  4398.400,   57.0000,   14.3965,    0.0000,    0.0000,    6.0600,    0.0000,    6.7990,    0.0526,    0.1083,    0.2910,    1.1043,    3.1052,    0.4140,    0.8386,    0.0110,    1.7788,    6.2364,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1237,    0.3487,    0.0331,    0.0709,
  4398.501,   57.0000,   14.4977,    0.0000,    0.0000,    6.0600,    0.0000,    6.6533,    0.0526,    0.1080,    0.2921,    1.0970,    3.1060,    0.4103,    0.8331,    0.0116,    1.7789,    6.2343,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1228,    0.3488,    0.0328,    0.0704,
  4398.601,   57.0000,   14.5965,    0.0000,    0.0000,    6.0600,    0.0000,    6.9870,    0.0527,    0.1079,    0.2934,    1.0895,    3.1067,    0.4115,    0.8455,    0.0103,    1.7193,    6.2548,   16.5050,    0.0023,    0.0063,    0.0009,    0.0016,    0.1220,    0.3489,    0.0329,    0.0715,
  4398.703,   57.0000,   14.6989,    0.0000,    0.0000,    6.0600,    0.0000,    6.9689,    0.0527,    0.1077,    0.2946,    1.0820,    3.1075,    0.4090,    0.8450,    0.0102,    1.7004,    6.2598,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1212,    0.3490,    0.0327,    0.0715,
  4398.802,   57.0000,   14.7975,    0.0000,    0.0000,    6.0600,    0.0000,    6.9074,    0.0527,    0.1074,    0.2956,    1.0749,    3.1082,    0.4063,    0.8431,    0.0103,    1.6861,    6.2631,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1204,    0.3491,    0.0324,    0.0713,
  4398.900,   57.0000,   14.8970,    0.0000,    0.0000,    6.0600,    0.0000,    7.0182,    0.0527,    0.1072,    0.2968,    1.0678,    3.1090,    0.4052,    0.8464,    0.0101,    1.6604,    6.2710,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1196,    0.3492,    0.0323,    0.0716,
  4399.000,   57.0000,   14.9975,    0.0000,    0.0000,    6.0600,    0.0000,    7.0036,    0.0528,    0.1069,    0.2979,    1.0607,    3.1097,    0.4029,    0.8458,    0.0102,    1.6437,    6.2753,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1188,    0.3492,    0.0321,    0.0715,
  4399.102,   57.0000,   15.0981,    0.0000,    0.0000,    6.0600,    0.0000,    7.0698,    0.0528,    0.1066,    0.2990,    1.0536,    3.1104,    0.4015,    0.8478,    0.0100,    1.6209,    6.2821,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1180,    0.3493,    0.0320,    0.0717,
  4399.201,   57.0000,   15.1968,    0.0000,    0.0000,    6.0600,    0.0000,    7.0138,    0.0528,    0.1064,    0.3001,    1.0466,    3.1111,    0.3988,    0.8460,    0.0100,    1.6057,    6.2858,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1172,    0.3494,    0.0318,    0.0715,
  4399.304,   57.0000,   15.2995,    0.0000,    0.0000,    6.0600,    0.0000,    7.0113,    0.0528,    0.1061,    0.3012,    1.0394,    3.1119,    0.3966,    0.8460,    0.0100,    1.5868,    6.2910,   16.5050,    0.0022,    0.0063,    0.0008,    0.0016,    0.1164,    0.3495,    0.0316,    0.0715,
  4399.401,   57.0000,   15.3978,    0.0000,    0.0000,    6.0600,    0.0000,    6.8041,    0.0528,    0.1058,    0.3022,    1.0326,    3.1126,    0.3926,    0.8387,    0.0102,    1.5860,    6.2890,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1156,    0.3496,    0.0313,    0.0709,
  4399.502,   57.0000,   15.4986,    0.0000,    0.0000,    6.0600,    0.0000,    6.9249,    0.0528,    0.1055,    0.3034,    1.0256,    3.1132,    0.3915,    0.8436,    0.0098,    1.5530,    6.2996,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1148,    0.3496,    0.0312,    0.0713,
  4399.600,   57.0000,   15.5960,    0.0000,    0.0000,    6.0600,    0.0000,    7.1209,    0.0529,    0.1053,    0.3045,    1.0189,    3.1139,    0.3913,    0.8498,    0.0096,    1.5240,    6.3088,   16.5050,    0.0021,    0.0064,    0.0008,    0.0017,    0.1141,    0.3497,    0.0312,    0.0719,
  4399.702,   57.0000,   15.6979,    0.0000,    0.0000,    6.0600,    0.0000,    6.9572,    0.0529,    0.1052,    0.3057,    1.0116,    3.1146,    0.3873,    0.8452,    0.0080,    1.5028,    6.3138,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1133,    0.3498,    0.0309,    0.0715,
  4399.800,   57.0000,   15.7960,    0.0000,    0.0000,    6.0600,    0.0000,    6.9148,    0.0529,    0.1049,    0.3067,    1.0049,    3.1153,    0.3848,    0.8443,    0.0076,    1.4850,    6.3184,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1125,    0.3499,    0.0307,    0.0714,
  4399.902,   57.0000,   15.8985,    0.0000,    0.0000,    6.0600,    0.0000,    6.5176,    0.0529,    0.1047,    0.3078,    0.9976,    3.1159,    0.3791,    0.8323,    0.0053,    1.4761,    6.3187,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1117,    0.3499,    0.0302,    0.0704,
  4400.000,   57.0000,   15.9963,    0.0000,    0.0000,    6.0600,    0.0000,    6.4347,    0.0530,    0.1044,    0.3088,    0.9912,    3.1166,    0.3766,    0.8286,    0.0054,    1.4712,    6.3184,   16.5050,    0.0021,    0.0064,    0.0008,    0.0016,    0.1110,    0.3500,    0.0300,    0.0701,
  4400.100,   57.0000,   16.0960,    0.0000,    0.0000,    6.0600,    0.0000,    6.7927,    0.0530,    0.1041,    0.3099,    0.9848,    3.1172,    0.3775,    0.8408,    0.0068,    1.4339,    6.3313,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1103,    0.3501,    0.0301,    0.0711,
  4400.202,   57.0000,   16.1977,    0.0000,    0.0000,    6.0600,    0.0000,    6.7619,    0.0530,    0.1038,    0.3110,    0.9781,    3.1179,    0.3752,    0.8394,    0.0067,    1.4198,    6.3345,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1095,    0.3502,    0.0299,    0.0710,
  4400.301,   57.0000,   16.2963,    0.0000,    0.0000,    6.0600,    0.0000,    6.7392,    0.0530,    0.1035,    0.3120,    0.9716,    3.1185,    0.3730,    0.8388,    0.0067,    1.4033,    6.3388,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1088,    0.3502,    0.0297,    0.0709,
  4400.401,   57.0000,   16.3991,    0.0000,    0.0000,    6.0600,    0.0000,    6.7104,    0.0530,    0.1032,    0.3131,    0.9649,    3.1192,    0.3706,    0.8387,    0.0065,    1.3819,    6.3449,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1080,    0.3503,    0.0295,    0.0709,
  4400.502,   57.0000,   16.4996,    0.0000,    0.0000,    6.0600,    0.0000,    6.7245,    0.0530,    0.1029,    0.3141,    0.9584,    3.1198,    0.3688,    0.8391,    0.0066,    1.3643,    6.3497,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1073,    0.3504,    0.0293,    0.0709,
  4400.602,   57.0000,   16.5976,    0.0000,    0.0000,    6.0600,    0.0000,    6.8720,    0.0531,    0.1026,    0.3151,    0.9523,    3.1204,    0.3681,    0.8435,    0.0074,    1.3465,    6.3550,   16.5050,    0.0020,    0.0064,    0.0008,    0.0016,    0.1066,    0.3504,    0.0293,    0.0713,
