Derived constituent file for segment 64

JDAY,     DOC,     TOC,     TKN,      TN,      TP,     APR,    CHLA,     %DO,      pH,     CO2,    HCO3,     CO3,
  4401.302,    1.9105,    2.4996,    0.6453,    0.9551,    0.0633,   -0.0147,    1.8509,   31.4008,    6.6720,    1.9684,    3.9829,    0.0011,
  4401.401,    1.9108,    2.5225,    0.6455,    0.9531,    0.0632,    0.1322,    2.3933,   33.6060,    6.6845,    1.9490,    3.9797,    0.0011,
  4401.501,    1.9082,    2.5460,    0.6472,    0.9549,    0.0633,    0.1686,    2.8066,   32.8140,    6.7085,    1.9367,    3.9794,    0.0013,
  4401.600,    1.9023,    2.5530,    0.6504,    0.9608,    0.0634,    0.1692,    2.6676,   29.0992,    6.6911,    2.0462,    3.9712,    0.0014,
  4401.702,    1.8987,    2.5346,    0.6492,    0.9623,    0.0635,    0.0995,    2.2634,   27.1195,    6.6802,    2.0693,    3.9753,    0.0013,
  4401.800,    1.8972,    2.5227,    0.6473,    0.9608,    0.0634,   -0.0095,    2.1910,   27.8523,    6.6542,    2.1179,    3.9777,    0.0011,
  4401.902,    1.8952,    2.5144,    0.6452,    0.9592,    0.0634,   -0.0171,    2.1484,   28.0065,    6.6660,    2.0587,    3.9792,    0.0012,
  4402.000,    1.8976,    2.5335,    0.6439,    0.9541,    0.0633,   -0.0219,    2.7651,   31.9912,    6.6968,    1.9445,    3.9796,    0.0013,
  4402.103,    1.8910,    2.5165,    0.6442,    0.9585,    0.0634,   -0.0184,    2.3184,   28.0015,    6.6716,    2.0619,    3.9795,    0.0012,
  4402.201,    1.8894,    2.5225,    0.6443,    0.9580,    0.0634,   -0.0198,    2.4978,   28.2651,    6.6811,    2.0541,    3.9765,    0.0013,
  4402.301,    1.8884,    2.5298,    0.6443,    0.9569,    0.0633,   -0.0216,    2.7190,   28.9566,    6.6881,    2.0365,    3.9783,    0.0013,
  4402.402,    1.8866,    2.5338,    0.6441,    0.9566,    0.0633,    0.2120,    2.8451,   29.2680,    6.6952,    2.0313,    3.9752,    0.0014,
  4402.500,    1.8848,    2.5445,    0.6444,    0.9563,    0.0634,    0.2148,    3.1180,   29.3648,    6.7094,    2.0105,    3.9774,    0.0015,
  4402.600,    1.8823,    2.5539,    0.6455,    0.9566,    0.0634,    0.1423,    3.3622,   29.3820,    6.7243,    2.0266,    3.9751,    0.0018,
  4402.700,    1.8812,    2.5523,    0.6444,    0.9552,    0.0633,    0.0428,    3.4371,   30.1072,    6.7285,    2.0160,    3.9746,    0.0020,
  4402.800,    1.8805,    2.5547,    0.6438,    0.9538,    0.0633,   -0.0090,    3.5847,   31.2744,    6.7239,    2.0146,    3.9730,    0.0020,
  4402.901,    1.8781,    2.5512,    0.6432,    0.9540,    0.0633,   -0.0280,    3.5273,   30.6254,    6.7339,    1.9892,    3.9755,    0.0020,
  4403.000,    1.8763,    2.5456,    0.6420,    0.9536,    0.0633,   -0.0275,    3.4564,   30.5595,    6.7305,    1.9811,    3.9744,    0.0019,
  4403.102,    1.8713,    2.5283,    0.6411,    0.9565,    0.0634,   -0.0240,    3.0210,   27.7580,    6.7034,    2.0605,    3.9698,    0.0017,
  4403.203,    1.8691,    2.5318,    0.6418,    0.9571,    0.0634,   -0.0245,    3.0826,   27.3704,    6.7027,    2.0837,    3.9697,    0.0017,
  4403.303,    1.8683,    2.5455,    0.6432,    0.9562,    0.0634,   -0.0104,    3.3878,   27.9607,    6.7271,    2.0634,    3.9713,    0.0020,
  4403.402,    1.8665,    2.5476,    0.6429,    0.9560,    0.0634,    0.2936,    3.4705,   27.9092,    6.7353,    2.0650,    3.9725,    0.0023,
  4403.501,    1.8651,    2.5564,    0.6436,    0.9555,    0.0634,    0.2573,    3.7109,   28.3053,    6.7655,    2.0539,    3.9692,    0.0035,
  4403.600,    1.8585,    2.5056,    0.6381,    0.9586,    0.0635,    0.1983,    2.6797,   24.2181,    6.7430,    2.0886,    3.9724,    0.0039,
  4403.703,    1.8490,    2.4326,    0.6303,    0.9629,    0.0637,    0.0417,    1.3172,   19.2473,    6.6064,    2.2573,    3.9831,    0.0009,
  4403.802,    1.8486,    2.4337,    0.6290,    0.9609,    0.0636,   -0.0109,    1.4921,   20.8946,    6.6006,    2.2684,    3.9824,    0.0009,
  4403.901,    1.8481,    2.4397,    0.6287,    0.9595,    0.0636,   -0.0132,    1.6618,   21.5224,    6.6196,    2.2056,    3.9848,    0.0010,
  4404.000,    1.8458,    2.4425,    0.6290,    0.9603,    0.0636,   -0.0134,    1.6866,   20.9604,    6.6189,    2.2209,    3.9842,    0.0010,
  4404.102,    1.8422,    2.4309,    0.6276,    0.9613,    0.0636,   -0.0119,    1.4947,   19.6722,    6.6077,    2.2592,    3.9822,    0.0009,
  4404.203,    1.8395,    2.4213,    0.6259,    0.9608,    0.0636,   -0.0113,    1.4260,   19.4352,    6.6035,    2.2759,    3.9836,    0.0009,
  4404.302,    1.8450,    2.4578,    0.6278,    0.9548,    0.0634,   -0.0184,    2.3179,   25.0024,    6.6241,    2.2122,    3.9788,    0.0010,
  4404.401,    1.8450,    2.4739,    0.6287,    0.9537,    0.0634,    0.1765,    2.6337,   25.7268,    6.6536,    2.1238,    3.9743,    0.0011,
  4404.502,    1.8487,    2.5209,    0.6319,    0.9501,    0.0634,    0.1981,    3.5760,   28.4548,    6.7248,    1.9504,    3.9736,    0.0015,
  4404.600,    1.8406,    2.4882,    0.6302,    0.9554,    0.0635,    0.2235,    2.8846,   23.8431,    6.6926,    2.1274,    3.9685,    0.0016,
  4404.702,    1.8329,    2.4369,    0.6249,    0.9585,    0.0636,    0.0891,    1.9503,   20.2132,    6.6250,    2.2428,    3.9729,    0.0011,
  4404.802,    1.8300,    2.4148,    0.6213,    0.9576,    0.0636,   -0.0133,    1.6706,   20.3197,    6.6115,    2.2453,    3.9748,    0.0010,
  4404.902,    1.8253,    2.3938,    0.6186,    0.9586,    0.0637,   -0.0107,    1.3495,   18.5864,    6.6009,    2.2665,    3.9786,    0.0009,
  4405.000,    1.8237,    2.3937,    0.6181,    0.9583,    0.0637,   -0.0109,    1.3791,   18.6017,    6.6003,    2.2696,    3.9789,    0.0009,
  4405.103,    1.8205,    2.3872,    0.6173,    0.9593,    0.0637,   -0.0101,    1.2768,   17.2794,    6.5923,    2.3116,    3.9789,    0.0009,
  4405.201,    1.8215,    2.3988,    0.6178,    0.9572,    0.0636,   -0.0123,    1.5505,   19.0850,    6.5994,    2.2875,    3.9795,    0.0009,
  4405.304,    1.8396,    2.4909,    0.6244,    0.9442,    0.0633,   -0.0094,    3.4278,   33.0909,    6.6894,    1.9404,    3.9786,    0.0012,
  4405.402,    1.8518,    2.5806,    0.6339,    0.9374,    0.0630,    0.1276,    5.0206,   40.2487,    6.7515,    1.7982,    3.9745,    0.0015,
  4405.501,    1.8310,    2.5089,    0.6272,    0.9492,    0.0634,    0.1653,    3.7151,   27.1674,    6.7196,    2.0400,    3.9822,    0.0017,
  4405.602,    1.8275,    2.5101,    0.6274,    0.9507,    0.0634,    0.1593,    3.7632,   25.8975,    6.7317,    2.0843,    3.9793,    0.0021,
  4405.703,    1.8309,    2.5261,    0.6287,    0.9471,    0.0633,    0.0614,    4.1144,   28.7563,    6.7452,    2.0232,    3.9743,    0.0022,
  4405.803,    1.8251,    2.4892,    0.6244,    0.9483,    0.0634,   -0.0277,    3.4918,   26.0593,    6.7107,    2.0738,    3.9731,    0.0018,
  4405.902,    1.8190,    2.4565,    0.6204,    0.9499,    0.0635,   -0.0236,    2.9722,   23.5936,    6.6821,    2.1386,    3.9718,    0.0015,
  4406.000,    1.8155,    2.4427,    0.6184,    0.9503,    0.0635,   -0.0220,    2.7720,   22.4824,    6.6745,    2.1595,    3.9712,    0.0015,
  4406.102,    1.8115,    2.4289,    0.6169,    0.9517,    0.0635,   -0.0199,    2.5047,   20.8875,    6.6562,    2.2041,    3.9738,    0.0013,
  4406.204,    1.8100,    2.4310,    0.6170,    0.9517,    0.0635,   -0.0202,    2.5393,   20.7560,    6.6567,    2.2158,    3.9743,    0.0014,
  4406.302,    1.8117,    2.4503,    0.6188,    0.9498,    0.0635,   -0.0215,    2.9090,   22.3277,    6.6815,    2.1728,    3.9759,    0.0016,
  4406.401,    1.8100,    2.4502,    0.6183,    0.9498,    0.0634,    0.2273,    2.9336,   22.2172,    6.6750,    2.1913,    3.9753,    0.0015,
  4406.502,    1.8102,    2.4653,    0.6187,    0.9483,    0.0634,    0.2084,    3.2846,   23.2831,    6.7014,    2.1612,    3.9753,    0.0019,
  4406.601,    1.8080,    2.4585,    0.6178,    0.9485,    0.0634,    0.1867,    3.1813,   22.5832,    6.7131,    2.1560,    3.9736,    0.0023,
  4406.703,    1.8026,    2.4232,    0.6139,    0.9500,    0.0635,    0.0978,    2.5642,   20.5192,    6.6675,    2.2128,    3.9760,    0.0017,
  4406.801,    1.8093,    2.4465,    0.6158,    0.9457,    0.0634,   -0.0117,    3.0139,   26.2411,    6.6594,    2.1446,    3.9756,    0.0013,
  4406.903,    1.8048,    2.4278,    0.6131,    0.9465,    0.0635,   -0.0214,    2.6925,   24.4169,    6.6531,    2.1057,    3.9793,    0.0011,
  4407.000,    1.7986,    2.4087,    0.6110,    0.9485,    0.0636,   -0.0186,    2.3439,   20.8044,    6.6498,    2.1431,    3.9756,    0.0011,
  4407.101,    1.7944,    2.3947,    0.6095,    0.9496,    0.0636,   -0.0169,    2.1258,   19.1488,    6.6287,    2.2347,    3.9776,    0.0010,
  4407.200,    1.7922,    2.3898,    0.6086,    0.9495,    0.0636,   -0.0165,    2.0763,   18.7661,    6.6241,    2.2577,    3.9785,    0.0010,
  4407.304,    1.7939,    2.4040,    0.6101,    0.9477,    0.0635,   -0.0186,    2.3453,   20.4836,    6.6311,    2.2436,    3.9816,    0.0011,
  4407.402,    1.8041,    2.4613,    0.6159,    0.9421,    0.0633,    0.1399,    3.3430,   26.8140,    6.6720,    2.0988,    3.9813,    0.0012,
  4407.501,    1.8064,    2.5003,    0.6188,    0.9398,    0.0634,    0.1469,    4.0727,   28.1248,    6.7235,    1.9867,    3.9804,    0.0015,
  4407.602,    1.7920,    2.4522,    0.6127,    0.9461,    0.0636,    0.1569,    3.3338,   21.0058,    6.7118,    2.1060,    3.9845,    0.0017,
  4407.702,    1.7880,    2.4287,    0.6108,    0.9474,    0.0636,    0.0987,    2.9332,   19.4674,    6.6641,    2.2381,    3.9729,    0.0015,
  4407.801,    1.8025,    2.4997,    0.6189,    0.9394,    0.0634,   -0.0304,    4.1190,   27.5632,    6.7066,    2.0411,    3.9712,    0.0015,
  4407.900,    1.7965,    2.4735,    0.6152,    0.9407,    0.0635,   -0.0298,    3.7531,   25.1301,    6.6959,    2.0741,    3.9735,    0.0015,
  4408.000,    1.7875,    2.4355,    0.6100,    0.9431,    0.0635,   -0.0256,    3.2257,   21.4376,    6.6749,    2.1723,    3.9755,    0.0014,
  4408.102,    1.7851,    2.4334,    0.6090,    0.9427,    0.0635,   -0.0259,    3.2656,   21.0468,    6.6797,    2.1855,    3.9741,    0.0015,
  4408.200,    1.7833,    2.4333,    0.6086,    0.9423,    0.0635,   -0.0263,    3.3104,   20.9314,    6.6847,    2.1880,    3.9770,    0.0016,
  4408.302,    1.7841,    2.4463,    0.6100,    0.9411,    0.0635,   -0.0250,    3.5465,   21.9662,    6.6950,    2.1623,    3.9779,    0.0017,
  4408.403,    1.7878,    2.4778,    0.6135,    0.9389,    0.0634,    0.1890,    4.0793,   24.5018,    6.7154,    2.1072,    3.9781,    0.0018,
  4408.501,    1.7884,    2.5058,    0.6155,    0.9378,    0.0634,    0.1591,    4.6542,   25.7491,    6.7564,    2.0632,    3.9772,    0.0025,
  4408.601,    1.7787,    2.4701,    0.6110,    0.9409,    0.0636,    0.1511,    4.1356,   21.5791,    6.7733,    2.1072,    3.9733,    0.0037,
  4408.701,    1.7754,    2.4469,    0.6088,    0.9418,    0.0636,    0.1086,    3.7048,   20.2859,    6.7193,    2.2071,    3.9756,    0.0031,
  4408.802,    1.7782,    2.4610,    0.6106,    0.9398,    0.0636,   -0.0310,    3.9051,   21.8906,    6.7146,    2.1555,    3.9743,    0.0023,
  4408.902,    1.7760,    2.4523,    0.6095,    0.9398,    0.0636,   -0.0298,    3.7539,   21.2815,    6.7048,    2.1678,    3.9741,    0.0020,
  4409.000,    1.7697,    2.4194,    0.6054,    0.9411,    0.0637,   -0.0257,    3.2297,   18.7903,    6.6777,    2.2244,    3.9778,    0.0017,
  4409.100,    1.7636,    2.3854,    0.6012,    0.9423,    0.0637,   -0.0213,    2.6772,   16.4409,    6.6402,    2.2908,    3.9793,    0.0013,
  4409.202,    1.7619,    2.3803,    0.6006,    0.9420,    0.0637,   -0.0206,    2.5968,   16.2445,    6.6320,    2.3001,    3.9814,    0.0012,
  4409.303,    1.7645,    2.4040,    0.6034,    0.9398,    0.0636,   -0.0239,    3.0099,   18.0163,    6.6493,    2.2798,    3.9796,    0.0014,
  4409.400,    1.7670,    2.4264,    0.6055,    0.9376,    0.0636,    0.2204,    3.4025,   19.7744,    6.6796,    2.2136,    3.9808,    0.0016,
  4409.501,    1.7709,    2.4606,    0.6086,    0.9352,    0.0636,    0.1701,    4.0262,   22.2613,    6.7164,    2.1429,    3.9775,    0.0021,
  4409.602,    1.7634,    2.4259,    0.6043,    0.9364,    0.0636,    0.1087,    3.5288,   19.2185,    6.7070,    2.2266,    3.9749,    0.0028,
  4409.701,    1.7620,    2.4144,    0.6032,    0.9363,    0.0637,    0.0580,    3.3095,   19.0067,    6.6829,    2.2439,    3.9720,    0.0023,
  4409.801,    1.7716,    2.4695,    0.6098,    0.9332,    0.0637,   -0.0312,    4.1248,   23.6309,    6.7361,    2.0808,    3.9715,    0.0029,
  4409.901,    1.7631,    2.4336,    0.6057,    0.9339,    0.0637,   -0.0288,    3.6245,   20.1354,    6.7136,    2.1960,    3.9723,    0.0029,
  4410.000,    1.7612,    2.4290,    0.6049,    0.9334,    0.0637,   -0.0285,    3.5860,   19.8173,    6.7134,    2.2096,    3.9729,    0.0029,
