$WITHDRAWAL AT SEG84                                         ELEV OF WITHDRAWAL CENTERLINE:278.     

JDAY,     TDS,    Gen1,    Gen2,    Gen3,    Gen4,    Gen5,    ISS2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    RPOM,    ALG1,      DO,     TIC,     ALK,  LDOM-P,  RDOM-P,  LPOM-P,  RPOM-P,  LDOM-N,  RDOM-N,  LPOM-N,  RPOM-N,
  4392.301,   57.0581,    8.2973,    0.0000,    0.0000,    6.0558,    0.0000,    2.6854,    0.0467,    0.0563,    0.1943,    1.7104,    3.0344,    0.5052,    0.5223,    0.6871,    6.2788,    4.7483,   16.5478,    0.0037,    0.0062,    0.0014,    0.0010,    0.1898,    0.3407,    0.0391,    0.0442,
  4392.401,   57.0470,    8.3971,    0.0000,    0.0000,    6.0566,    0.0000,    2.5910,    0.0463,    0.0498,    0.1943,    1.7043,    3.0378,    0.5046,    0.5130,    0.7535,    6.4459,    4.6907,   16.5398,    0.0037,    0.0062,    0.0014,    0.0010,    0.1890,    0.3411,    0.0388,    0.0434,
  4392.502,   57.0367,    8.4991,    0.0000,    0.0000,    6.0572,    0.0000,    2.4407,    0.0452,    0.0357,    0.1935,    1.6988,    3.0410,    0.5035,    0.4979,    0.8970,    6.7877,    4.5728,   16.5323,    0.0037,    0.0062,    0.0014,    0.0010,    0.1882,    0.3415,    0.0383,    0.0421,
  4392.600,   57.0425,    8.5974,    0.0000,    0.0000,    6.0568,    0.0000,    2.3758,    0.0445,    0.0243,    0.1936,    1.6901,    3.0413,    0.5042,    0.4908,    1.0227,    7.0382,    4.4848,   16.5365,    0.0037,    0.0062,    0.0014,    0.0010,    0.1871,    0.3415,    0.0381,    0.0415,
  4392.700,   57.0696,    8.6941,    0.0000,    0.0000,    6.0550,    0.0000,    2.3310,    0.0439,    0.0133,    0.1934,    1.6799,    3.0378,    0.5038,    0.4845,    1.1586,    7.2643,    4.4047,   16.5562,    0.0037,    0.0062,    0.0014,    0.0009,    0.1859,    0.3411,    0.0382,    0.0410,
  4392.802,   57.0869,    8.7955,    0.0000,    0.0000,    6.0539,    0.0000,    2.2657,    0.0436,    0.0102,    0.1921,    1.6758,    3.0361,    0.5069,    0.4756,    1.2343,    7.3546,    4.3717,   16.5686,    0.0037,    0.0062,    0.0015,    0.0009,    0.1851,    0.3409,    0.0386,    0.0402,
  4392.902,   57.0854,    8.8962,    0.0000,    0.0000,    6.0540,    0.0000,    2.2129,    0.0438,    0.0142,    0.1907,    1.6688,    3.0378,    0.5123,    0.4696,    1.2058,    7.2968,    4.3919,   16.5675,    0.0037,    0.0062,    0.0015,    0.0009,    0.1842,    0.3411,    0.0391,    0.0397,
  4393.000,   57.0833,    8.9961,    0.0000,    0.0000,    6.0541,    0.0000,    2.1978,    0.0441,    0.0201,    0.1912,    1.6600,    3.0395,    0.5165,    0.4682,    1.1426,    7.1765,    4.4343,   16.5659,    0.0037,    0.0062,    0.0015,    0.0009,    0.1832,    0.3413,    0.0395,    0.0396,
  4393.101,   57.0845,    9.0967,    0.0000,    0.0000,    6.0541,    0.0000,    2.1313,    0.0441,    0.0201,    0.1912,    1.6519,    3.0406,    0.5190,    0.4612,    1.1411,    7.2018,    4.4242,   16.5668,    0.0037,    0.0062,    0.0016,    0.0009,    0.1822,    0.3414,    0.0394,    0.0390,
  4393.202,   57.0756,    9.1970,    0.0000,    0.0000,    6.0546,    0.0000,    2.1167,    0.0441,    0.0222,    0.1925,    1.6441,    3.0434,    0.5259,    0.4610,    1.0975,    7.1672,    4.4356,   16.5605,    0.0037,    0.0062,    0.0016,    0.0009,    0.1812,    0.3417,    0.0395,    0.0390,
  4393.300,   57.0594,    9.2950,    0.0000,    0.0000,    6.0557,    0.0000,    2.1006,    0.0443,    0.0264,    0.1933,    1.6369,    3.0476,    0.5302,    0.4605,    1.0421,    7.0936,    4.4598,   16.5488,    0.0037,    0.0062,    0.0016,    0.0009,    0.1804,    0.3422,    0.0395,    0.0389,
  4393.400,   57.0455,    9.3966,    0.0000,    0.0000,    6.0566,    0.0000,    2.0447,    0.0438,    0.0206,    0.1933,    1.6320,    3.0514,    0.5323,    0.4555,    1.0929,    7.2194,    4.4169,   16.5386,    0.0037,    0.0062,    0.0016,    0.0009,    0.1797,    0.3426,    0.0392,    0.0385,
  4393.501,   57.0318,    9.4982,    0.0000,    0.0000,    6.0576,    0.0000,    1.9706,    0.0428,    0.0078,    0.1922,    1.6265,    3.0553,    0.5344,    0.4481,    1.2281,    7.4902,    4.3262,   16.5283,    0.0037,    0.0062,    0.0016,    0.0009,    0.1789,    0.3431,    0.0390,    0.0379,
  4393.603,   57.0209,    9.5993,    0.0000,    0.0000,    6.0587,    0.0000,    1.8782,    0.0417,    0.0005,    0.1833,    1.6227,    3.0593,    0.5398,    0.4388,    1.3844,    7.7885,    4.2213,   16.5194,    0.0037,    0.0062,    0.0016,    0.0009,    0.1783,    0.3435,    0.0390,    0.0371,
  4393.702,   57.0226,    9.6975,    0.0000,    0.0000,    6.0585,    0.0000,    1.8521,    0.0409,    0.0007,    0.1720,    1.6177,    3.0602,    0.5457,    0.4356,    1.5097,    7.9691,    4.1536,   16.5207,    0.0037,    0.0063,    0.0016,    0.0008,    0.1776,    0.3436,    0.0394,    0.0368,
  4393.801,   57.0301,    9.7991,    0.0000,    0.0000,    6.0577,    0.0000,    1.8401,    0.0410,    0.0026,    0.1700,    1.6138,    3.0595,    0.5503,    0.4335,    1.5242,    7.9625,    4.1568,   16.5269,    0.0037,    0.0062,    0.0017,    0.0008,    0.1769,    0.3435,    0.0398,    0.0366,
  4393.902,   57.0394,    9.8979,    0.0000,    0.0000,    6.0571,    0.0001,    1.8599,    0.0417,    0.0091,    0.1754,    1.6037,    3.0589,    0.5532,    0.4355,    1.4149,    7.7431,    4.2335,   16.5340,    0.0037,    0.0062,    0.0017,    0.0008,    0.1757,    0.3435,    0.0404,    0.0368,
  4394.000,   57.0438,    9.9992,    0.0000,    0.0000,    6.0568,    0.0001,    1.8628,    0.0423,    0.0148,    0.1790,    1.5936,    3.0594,    0.5554,    0.4360,    1.3265,    7.5706,    4.2931,   16.5373,    0.0036,    0.0063,    0.0017,    0.0009,    0.1746,    0.3435,    0.0407,    0.0369,
  4394.101,   57.0448,   10.0979,    0.0000,    0.0000,    6.0566,    0.0000,    1.8019,    0.0422,    0.0149,    0.1783,    1.5863,    3.0604,    0.5575,    0.4286,    1.3289,    7.5939,    4.2843,   16.5380,    0.0036,    0.0063,    0.0018,    0.0008,    0.1737,    0.3436,    0.0408,    0.0362,
  4394.201,   57.0344,   10.1982,    0.0000,    0.0000,    6.0573,    0.0000,    1.7027,    0.0418,    0.0127,    0.1749,    1.5808,    3.0637,    0.5607,    0.4171,    1.3640,    7.7025,    4.2419,   16.5302,    0.0036,    0.0063,    0.0018,    0.0008,    0.1730,    0.3440,    0.0406,    0.0353,
  4394.302,   57.0225,   10.2985,    0.0000,    0.0000,    6.0590,    0.0003,    1.6820,    0.0419,    0.0173,    0.1750,    1.5764,    3.0683,    0.5731,    0.4166,    1.2910,    7.6335,    4.2648,   16.5203,    0.0036,    0.0063,    0.0018,    0.0008,    0.1724,    0.3445,    0.0414,    0.0352,
  4394.400,   57.0230,   10.3982,    0.0000,    0.0000,    6.0601,    0.0007,    1.5406,    0.0403,    0.0056,    0.1645,    1.5781,    3.0714,    0.5818,    0.3993,    1.4880,    8.0074,    4.1285,   16.5200,    0.0037,    0.0063,    0.0019,    0.0008,    0.1723,    0.3448,    0.0413,    0.0337,
  4394.500,   57.0245,   10.4981,    0.0000,    0.0000,    6.0612,    0.0024,    1.4445,    0.0384,    0.0000,    0.1431,    1.5788,    3.0732,    0.5923,    0.3859,    1.7616,    8.4619,    3.9835,   16.5206,    0.0037,    0.0063,    0.0019,    0.0008,    0.1720,    0.3450,    0.0416,    0.0326,
  4394.603,   57.0247,   10.5993,    0.0000,    0.0000,    6.0598,    0.0008,    1.4775,    0.0381,    0.0000,    0.1406,    1.5688,    3.0735,    0.5926,    0.3907,    1.8545,    8.5302,    3.9514,   16.5210,    0.0037,    0.0063,    0.0019,    0.0008,    0.1709,    0.3451,    0.0420,    0.0330,
  4394.700,   57.0265,   10.6966,    0.0000,    0.0000,    6.0584,    0.0001,    1.5505,    0.0385,    0.0010,    0.1400,    1.5570,    3.0725,    0.5902,    0.3996,    1.8843,    8.4759,    3.9705,   16.5229,    0.0037,    0.0063,    0.0019,    0.0008,    0.1696,    0.3449,    0.0424,    0.0338,
  4394.801,   57.0441,   10.7970,    0.0000,    0.0000,    6.0567,    0.0000,    1.5490,    0.0387,    0.0033,    0.1392,    1.5507,    3.0690,    0.5890,    0.3980,    1.8801,    8.4278,    3.9867,   16.5375,    0.0037,    0.0063,    0.0020,    0.0008,    0.1686,    0.3445,    0.0430,    0.0336,
  4394.902,   57.0693,   10.8961,    0.0000,    0.0000,    6.0551,    0.0000,    1.5305,    0.0394,    0.0091,    0.1418,    1.5425,    3.0657,    0.5954,    0.3937,    1.8105,    8.2637,    4.0439,   16.5560,    0.0037,    0.0063,    0.0020,    0.0008,    0.1676,    0.3442,    0.0438,    0.0333,
  4395.000,   57.1007,   10.9933,    0.0000,    0.0000,    6.0529,    0.0000,    1.5170,    0.0399,    0.0124,    0.1441,    1.5342,    3.0614,    0.6006,    0.3905,    1.7688,    8.1615,    4.0825,   16.5787,    0.0036,    0.0063,    0.0021,    0.0008,    0.1666,    0.3437,    0.0448,    0.0330,
  4395.101,   57.1511,   11.0838,    0.0000,    0.0000,    6.0494,    0.0000,    1.5133,    0.0402,    0.0138,    0.1435,    1.5224,    3.0534,    0.6034,    0.3854,    1.7739,    8.1512,    4.0893,   16.6152,    0.0036,    0.0062,    0.0022,    0.0008,    0.1653,    0.3428,    0.0453,    0.0326,
  4395.201,   57.1715,   11.1799,    0.0000,    0.0000,    6.0480,    0.0000,    1.4816,    0.0403,    0.0151,    0.1424,    1.5137,    3.0509,    0.6085,    0.3799,    1.7684,    8.1443,    4.0912,   16.6298,    0.0036,    0.0062,    0.0022,    0.0007,    0.1642,    0.3425,    0.0455,    0.0321,
  4395.301,   57.1421,   11.2841,    0.0000,    0.0000,    6.0499,    0.0000,    1.4812,    0.0405,    0.0178,    0.1471,    1.5095,    3.0572,    0.6190,    0.3826,    1.6673,    8.0344,    4.1294,   16.6091,    0.0036,    0.0063,    0.0022,    0.0007,    0.1637,    0.3432,    0.0461,    0.0323,
  4395.400,   57.1636,   11.3793,    0.0000,    0.0000,    6.0484,    0.0000,    1.4481,    0.0398,    0.0067,    0.1455,    1.5039,    3.0546,    0.6224,    0.3772,    1.8112,    8.2542,    4.0592,   16.6237,    0.0036,    0.0062,    0.0022,    0.0007,    0.1628,    0.3429,    0.0462,    0.0319,
  4395.501,   57.1974,   11.4744,    0.0000,    0.0000,    6.0462,    0.0000,    1.4100,    0.0384,    0.0000,    0.1285,    1.4953,    3.0499,    0.6223,    0.3702,    2.1013,    8.6802,    3.9201,   16.6470,    0.0036,    0.0062,    0.0023,    0.0007,    0.1618,    0.3423,    0.0462,    0.0313,
  4395.601,   57.2329,   11.5665,    0.0000,    0.0000,    6.0437,    0.0000,    1.4095,    0.0374,    0.0000,    0.1072,    1.4870,    3.0446,    0.6256,    0.3672,    2.3515,    8.9818,    3.8154,   16.6718,    0.0036,    0.0062,    0.0023,    0.0007,    0.1608,    0.3417,    0.0467,    0.0310,
  4395.703,   57.2331,   11.6691,    0.0000,    0.0000,    6.0438,    0.0000,    1.4805,    0.0376,    0.0004,    0.1076,    1.4800,    3.0459,    0.6341,    0.3750,    2.3940,    8.9141,    3.8337,   16.6715,    0.0036,    0.0062,    0.0024,    0.0007,    0.1599,    0.3419,    0.0478,    0.0317,
  4395.802,   57.2196,   11.7700,    0.0000,    0.0000,    6.0447,    0.0000,    1.4948,    0.0378,    0.0029,    0.1136,    1.4801,    3.0493,    0.6435,    0.3790,    2.2988,    8.7286,    3.8858,   16.6621,    0.0036,    0.0062,    0.0024,    0.0007,    0.1597,    0.3422,    0.0484,    0.0320,
  4395.900,   57.2093,   11.8720,    0.0000,    0.0000,    6.0452,    0.0000,    1.4908,    0.0384,    0.0074,    0.1214,    1.4724,    3.0519,    0.6483,    0.3808,    2.1501,    8.5201,    3.9540,   16.6553,    0.0036,    0.0062,    0.0024,    0.0007,    0.1588,    0.3425,    0.0488,    0.0322,
  4396.000,   57.2041,   11.9726,    0.0000,    0.0000,    6.0455,    0.0000,    1.4779,    0.0389,    0.0112,    0.1262,    1.4638,    3.0536,    0.6506,    0.3802,    2.0487,    8.3779,    4.0019,   16.6520,    0.0036,    0.0063,    0.0024,    0.0007,    0.1579,    0.3427,    0.0489,    0.0321,
  4396.102,   57.2062,   12.0725,    0.0000,    0.0000,    6.0454,    0.0000,    1.4264,    0.0386,    0.0111,    0.1208,    1.4627,    3.0546,    0.6666,    0.3720,    2.0949,    8.4604,    3.9719,   16.6532,    0.0036,    0.0063,    0.0025,    0.0007,    0.1575,    0.3428,    0.0499,    0.0314,
  4396.202,   57.1952,   12.1753,    0.0000,    0.0000,    6.0463,    0.0001,    1.3235,    0.0376,    0.0110,    0.1084,    1.4691,    3.0581,    0.6920,    0.3591,    2.1760,    8.6653,    3.8924,   16.6452,    0.0037,    0.0063,    0.0026,    0.0007,    0.1577,    0.3432,    0.0512,    0.0303,
  4396.302,   57.1678,   12.2794,    0.0000,    0.0000,    6.0480,    0.0004,    1.2481,    0.0370,    0.0133,    0.1011,    1.4726,    3.0643,    0.7127,    0.3503,    2.1772,    8.7429,    3.8547,   16.6254,    0.0037,    0.0063,    0.0027,    0.0007,    0.1578,    0.3439,    0.0522,    0.0296,
  4396.402,   57.1512,   12.3809,    0.0000,    0.0000,    6.0492,    0.0005,    1.1961,    0.0359,    0.0036,    0.0965,    1.4753,    3.0687,    0.7255,    0.3439,    2.3055,    8.9729,    3.7730,   16.6131,    0.0037,    0.0063,    0.0027,    0.0007,    0.1578,    0.3444,    0.0527,    0.0291,
  4396.500,   57.1257,   12.4843,    0.0000,    0.0000,    6.0515,    0.0008,    1.1334,    0.0339,    0.0003,    0.0717,    1.4811,    3.0755,    0.7418,    0.3367,    2.5643,    9.4058,    3.6179,   16.5937,    0.0038,    0.0063,    0.0028,    0.0007,    0.1580,    0.3451,    0.0534,    0.0285,
  4396.602,   57.1268,   12.5849,    0.0000,    0.0000,    6.0514,    0.0008,    1.1097,    0.0325,    0.0000,    0.0504,    1.4815,    3.0766,    0.7530,    0.3333,    2.7902,    9.6813,    3.5049,   16.5947,    0.0038,    0.0063,    0.0028,    0.0007,    0.1578,    0.3452,    0.0541,    0.0282,
  4396.700,   57.1657,   12.6766,    0.0000,    0.0000,    6.0481,    0.0004,    1.1453,    0.0323,    0.0004,    0.0420,    1.4700,    3.0690,    0.7466,    0.3363,    2.9557,    9.7545,    3.4691,   16.6238,    0.0038,    0.0063,    0.0029,    0.0007,    0.1565,    0.3444,    0.0544,    0.0284,
  4396.801,   57.1944,   12.7729,    0.0000,    0.0000,    6.0459,    0.0002,    1.1935,    0.0335,    0.0032,    0.0540,    1.4617,    3.0642,    0.7406,    0.3417,    2.8393,    9.5191,    3.5582,   16.6454,    0.0038,    0.0063,    0.0029,    0.0007,    0.1555,    0.3438,    0.0546,    0.0289,
  4396.900,   57.2036,   12.8716,    0.0000,    0.0000,    6.0452,    0.0001,    1.2082,    0.0346,    0.0069,    0.0675,    1.4500,    3.0635,    0.7409,    0.3435,    2.6567,    9.2517,    3.6562,   16.6525,    0.0037,    0.0063,    0.0029,    0.0007,    0.1543,    0.3438,    0.0549,    0.0290,
  4397.000,   57.2153,   12.9693,    0.0000,    0.0000,    6.0442,    0.0001,    1.1819,    0.0346,    0.0068,    0.0658,    1.4423,    3.0620,    0.7428,    0.3387,    2.6737,    9.2543,    3.6483,   16.6616,    0.0037,    0.0063,    0.0029,    0.0007,    0.1534,    0.3436,    0.0552,    0.0286,
  4397.101,   57.1826,   13.0734,    0.0000,    0.0000,    6.0465,    0.0001,    1.1110,    0.0340,    0.0095,    0.0592,    1.4530,    3.0698,    0.7772,    0.3303,    2.6223,    9.2829,    3.6235,   16.6370,    0.0038,    0.0063,    0.0031,    0.0006,    0.1541,    0.3444,    0.0571,    0.0279,
  4397.202,   57.1354,   13.1845,    0.0000,    0.0000,    6.0505,    0.0006,    1.0521,    0.0336,    0.0140,    0.0554,    1.4634,    3.0812,    0.8144,    0.3246,    2.5152,    9.2222,    3.6324,   16.6007,    0.0039,    0.0063,    0.0032,    0.0006,    0.1547,    0.3457,    0.0591,    0.0274,
  4397.301,   57.1243,   13.2844,    0.0000,    0.0000,    6.0518,    0.0008,    1.0172,    0.0335,    0.0163,    0.0525,    1.4635,    3.0853,    0.8310,    0.3202,    2.4838,    9.1853,    3.6344,   16.5921,    0.0039,    0.0063,    0.0033,    0.0006,    0.1545,    0.3462,    0.0600,    0.0270,
  4397.402,   57.1340,   13.3831,    0.0000,    0.0000,    6.0509,    0.0007,    1.0072,    0.0330,    0.0060,    0.0546,    1.4595,    3.0842,    0.8335,    0.3180,    2.5805,    9.3310,    3.5888,   16.5997,    0.0039,    0.0063,    0.0033,    0.0006,    0.1539,    0.3460,    0.0602,    0.0269,
  4397.503,   57.1354,   13.4842,    0.0000,    0.0000,    6.0507,    0.0010,    0.9778,    0.0313,    0.0000,    0.0349,    1.4592,    3.0850,    0.8403,    0.3133,    2.8662,    9.7391,    3.4431,   16.6007,    0.0039,    0.0063,    0.0033,    0.0006,    0.1537,    0.3461,    0.0606,    0.0265,
  4397.601,   57.1762,   13.5738,    0.0000,    0.0000,    6.0466,    0.0000,    1.0149,    0.0312,    0.0003,    0.0264,    1.4441,    3.0761,    0.8267,    0.3163,    3.0283,    9.8585,    3.3955,   16.6328,    0.0039,    0.0063,    0.0033,    0.0006,    0.1521,    0.3451,    0.0605,    0.0267,
  4397.704,   57.2195,   13.6684,    0.0000,    0.0000,    6.0433,    0.0000,    1.0697,    0.0318,    0.0013,    0.0305,    1.4287,    3.0681,    0.8120,    0.3221,    3.0615,    9.8320,    3.4173,   16.6658,    0.0038,    0.0063,    0.0033,    0.0006,    0.1505,    0.3442,    0.0603,    0.0272,
  4397.802,   57.2214,   13.7662,    0.0000,    0.0000,    6.0427,    0.0000,    1.0882,    0.0327,    0.0041,    0.0415,    1.4226,    3.0674,    0.8100,    0.3250,    2.9394,    9.5941,    3.4947,   16.6710,    0.0038,    0.0063,    0.0033,    0.0006,    0.1497,    0.3441,    0.0605,    0.0275,
  4397.901,   57.2228,   13.8651,    0.0000,    0.0000,    6.0422,    0.0000,    1.0807,    0.0331,    0.0066,    0.0463,    1.4127,    3.0675,    0.8105,    0.3238,    2.8602,    9.4447,    3.5381,   16.6730,    0.0038,    0.0063,    0.0033,    0.0006,    0.1487,    0.3441,    0.0608,    0.0274,
  4398.000,   57.2189,   13.9660,    0.0000,    0.0000,    6.0422,    0.0000,    1.0661,    0.0335,    0.0094,    0.0507,    1.4088,    3.0691,    0.8234,    0.3214,    2.7579,    9.3377,    3.5759,   16.6698,    0.0038,    0.0063,    0.0034,    0.0006,    0.1481,    0.3443,    0.0617,    0.0271,
  4398.101,   57.2055,   14.0666,    0.0000,    0.0000,    6.0436,    0.0001,    1.0271,    0.0335,    0.0132,    0.0500,    1.4143,    3.0739,    0.8516,    0.3167,    2.6678,    9.3076,    3.5890,   16.6586,    0.0038,    0.0063,    0.0035,    0.0006,    0.1484,    0.3448,    0.0635,    0.0268,
  4398.200,   57.1938,   14.1691,    0.0000,    0.0000,    6.0447,    0.0003,    0.9955,    0.0335,    0.0166,    0.0488,    1.4153,    3.0782,    0.8745,    0.3135,    2.6044,    9.2476,    3.6052,   16.6484,    0.0039,    0.0063,    0.0036,    0.0006,    0.1483,    0.3453,    0.0649,    0.0265,
  4398.302,   57.1968,   14.2697,    0.0000,    0.0000,    6.0443,    0.0002,    0.9915,    0.0338,    0.0187,    0.0513,    1.4087,    3.0783,    0.8817,    0.3125,    2.5503,    9.1762,    3.6310,   16.6510,    0.0039,    0.0063,    0.0036,    0.0006,    0.1475,    0.3453,    0.0655,    0.0264,
  4398.400,   57.1987,   14.3676,    0.0000,    0.0000,    6.0441,    0.0001,    0.9801,    0.0333,    0.0083,    0.0539,    1.4066,    3.0787,    0.8850,    0.3106,    2.6346,    9.3107,    3.5887,   16.6528,    0.0039,    0.0063,    0.0037,    0.0006,    0.1471,    0.3453,    0.0657,    0.0262,
  4398.501,   57.1930,   14.4703,    0.0000,    0.0000,    6.0450,    0.0006,    0.9359,    0.0313,    0.0003,    0.0351,    1.4129,    3.0818,    0.9006,    0.3041,    2.9118,    9.7346,    3.4280,   16.6474,    0.0039,    0.0063,    0.0037,    0.0006,    0.1474,    0.3457,    0.0664,    0.0257,
  4398.601,   57.1935,   14.5688,    0.0000,    0.0000,    6.0450,    0.0006,    0.9153,    0.0303,    0.0004,    0.0170,    1.4134,    3.0827,    0.9070,    0.3008,    3.0784,    9.9113,    3.3437,   16.6480,    0.0039,    0.0063,    0.0037,    0.0006,    0.1472,    0.3457,    0.0668,    0.0254,
  4398.703,   57.2077,   14.6664,    0.0000,    0.0000,    6.0423,    0.0000,    0.9485,    0.0305,    0.0009,    0.0169,    1.3990,    3.0776,    0.8911,    0.3051,    3.1597,    9.8874,    3.3450,   16.6639,    0.0039,    0.0063,    0.0037,    0.0006,    0.1457,    0.3452,    0.0663,    0.0258,
  4398.802,   57.2129,   14.7628,    0.0000,    0.0000,    6.0408,    0.0000,    0.9641,    0.0310,    0.0031,    0.0207,    1.3975,    3.0752,    0.8932,    0.3072,    3.1133,    9.7681,    3.3836,   16.6720,    0.0039,    0.0063,    0.0037,    0.0006,    0.1453,    0.3449,    0.0667,    0.0259,
  4398.900,   57.2140,   14.8614,    0.0000,    0.0000,    6.0402,    0.0000,    0.9534,    0.0314,    0.0063,    0.0242,    1.3905,    3.0748,    0.9000,    0.3054,    3.0356,    9.6438,    3.4249,   16.6750,    0.0039,    0.0063,    0.0038,    0.0006,    0.1445,    0.3449,    0.0673,    0.0258,
  4399.000,   57.2097,   14.9622,    0.0000,    0.0000,    6.0406,    0.0001,    0.9286,    0.0314,    0.0092,    0.0235,    1.3922,    3.0770,    0.9216,    0.3012,    2.9450,    9.5675,    3.4408,   16.6717,    0.0039,    0.0063,    0.0039,    0.0006,    0.1445,    0.3451,    0.0689,    0.0254,
  4399.102,   57.1958,   15.0679,    0.0000,    0.0000,    6.0435,    0.0008,    0.8750,    0.0315,    0.0140,    0.0229,    1.4043,    3.0849,    0.9630,    0.2943,    2.7915,    9.4554,    3.4637,   16.6542,    0.0040,    0.0063,    0.0041,    0.0006,    0.1453,    0.3459,    0.0714,    0.0248,
  4399.201,   57.1806,   15.1713,    0.0000,    0.0000,    6.0464,    0.0018,    0.8373,    0.0315,    0.0179,    0.0225,    1.4094,    3.0921,    0.9920,    0.2900,    2.6781,    9.3310,    3.4944,   16.6378,    0.0040,    0.0064,    0.0042,    0.0006,    0.1455,    0.3467,    0.0731,    0.0245,
  4399.304,   57.1786,   15.2746,    0.0000,    0.0000,    6.0466,    0.0018,    0.8326,    0.0319,    0.0215,    0.0269,    1.4015,    3.0936,    1.0012,    0.2900,    2.5899,    9.2032,    3.5414,   16.6363,    0.0040,    0.0064,    0.0042,    0.0006,    0.1446,    0.3469,    0.0737,    0.0245,
  4399.401,   57.1799,   15.3724,    0.0000,    0.0000,    6.0463,    0.0016,    0.8200,    0.0313,    0.0110,    0.0278,    1.4003,    3.0939,    1.0051,    0.2879,    2.6954,    9.3604,    3.4893,   16.6380,    0.0040,    0.0064,    0.0042,    0.0006,    0.1443,    0.3469,    0.0740,    0.0243,
  4399.502,   57.1786,   15.4738,    0.0000,    0.0000,    6.0467,    0.0019,    0.7942,    0.0299,    0.0012,    0.0160,    1.4031,    3.0957,    1.0129,    0.2835,    2.9194,    9.7027,    3.3694,   16.6365,    0.0041,    0.0064,    0.0043,    0.0006,    0.1443,    0.3471,    0.0743,    0.0239,
  4399.600,   57.1729,   15.5733,    0.0000,    0.0000,    6.0482,    0.0033,    0.7616,    0.0289,    0.0005,    0.0031,    1.4095,    3.0993,    1.0258,    0.2784,    3.0124,    9.8226,    3.3080,   16.6310,    0.0041,    0.0064,    0.0043,    0.0006,    0.1446,    0.3475,    0.0748,    0.0235,
  4399.702,   57.1837,   15.6717,    0.0000,    0.0000,    6.0457,    0.0019,    0.7730,    0.0291,    0.0015,    0.0034,    1.4050,    3.0954,    1.0238,    0.2793,    3.0343,    9.7315,    3.3136,   16.6433,    0.0041,    0.0064,    0.0043,    0.0006,    0.1440,    0.3470,    0.0751,    0.0236,
  4399.800,   57.1971,   15.7648,    0.0000,    0.0000,    6.0424,    0.0005,    0.7930,    0.0295,    0.0034,    0.0049,    1.3977,    3.0896,    1.0140,    0.2815,    3.0596,    9.6868,    3.3266,   16.6599,    0.0041,    0.0064,    0.0043,    0.0006,    0.1432,    0.3464,    0.0751,    0.0238,
  4399.902,   57.2076,   15.8630,    0.0000,    0.0000,    6.0400,    0.0001,    0.8074,    0.0299,    0.0061,    0.0064,    1.3840,    3.0853,    1.0056,    0.2828,    3.0704,    9.6421,    3.3501,   16.6734,    0.0041,    0.0063,    0.0043,    0.0006,    0.1418,    0.3459,    0.0750,    0.0239,
  4400.000,   57.2167,   15.9563,    0.0000,    0.0000,    6.0381,    0.0000,    0.8171,    0.0300,    0.0070,    0.0055,    1.3702,    3.0817,    0.9972,    0.2834,    3.0966,    9.6127,    3.3545,   16.6857,    0.0040,    0.0063,    0.0043,    0.0006,    0.1404,    0.3455,    0.0746,    0.0239,
  4400.100,   57.2155,   16.0562,    0.0000,    0.0000,    6.0384,    0.0001,    0.7955,    0.0302,    0.0096,    0.0061,    1.3689,    3.0833,    1.0096,    0.2800,    3.0334,    9.5274,    3.3772,   16.6842,    0.0040,    0.0063,    0.0043,    0.0006,    0.1401,    0.3457,    0.0754,    0.0236,
  4400.202,   57.1961,   16.1665,    0.0000,    0.0000,    6.0430,    0.0015,    0.7485,    0.0303,    0.0160,    0.0079,    1.3823,    3.0949,    1.0564,    0.2742,    2.8052,    9.3638,    3.4316,   16.6586,    0.0041,    0.0064,    0.0045,    0.0005,    0.1411,    0.3469,    0.0782,    0.0231,
  4400.301,   57.1920,   16.2670,    0.0000,    0.0000,    6.0441,    0.0022,    0.7297,    0.0305,    0.0190,    0.0091,    1.3814,    3.0982,    1.0717,    0.2713,    2.7269,    9.2757,    3.4604,   16.6538,    0.0041,    0.0064,    0.0046,    0.0005,    0.1408,    0.3473,    0.0791,    0.0229,
  4400.401,   57.1928,   16.3694,    0.0000,    0.0000,    6.0440,    0.0022,    0.7250,    0.0302,    0.0120,    0.0112,    1.3810,    3.0989,    1.0775,    0.2705,    2.7741,    9.3711,    3.4331,   16.6551,    0.0041,    0.0064,    0.0046,    0.0005,    0.1406,    0.3474,    0.0795,    0.0228,
  4400.502,   57.1965,   16.4677,    0.0000,    0.0000,    6.0426,    0.0009,    0.7243,    0.0293,    0.0024,    0.0066,    1.3767,    3.0973,    1.0768,    0.2701,    2.9448,    9.6092,    3.3524,   16.6604,    0.0041,    0.0064,    0.0046,    0.0005,    0.1400,    0.3472,    0.0797,    0.0228,
  4400.602,   57.2080,   16.5597,    0.0000,    0.0000,    6.0394,    0.0001,    0.7608,    0.0293,    0.0005,    0.0054,    1.3642,    3.0912,    1.0693,    0.2756,    3.0599,    9.6543,    3.3285,   16.6769,    0.0041,    0.0064,    0.0046,    0.0005,    0.1387,    0.3465,    0.0800,    0.0233,
